f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,class
15.07,8.454,12.225,2.83,15.198,2.168,5.454,9.468,13.643,8.597,-6.394,5.919,11.397,0.861,4.382,9.382,-6.567,-17.453,7.184,-1.126,-12.759,7.935,0.952,0.837,C,F
6.66,12.853,7.603,18.825,6.085,3.61,4.924,9.765,12.621,8.364,-6.903,0.56,4.56,-0.718,-1.826,3.174,-7.406,-15.376,4.5,-6.903,-7.154,0.025,13.397,9.489,J,C
15.607,8.157,20.927,5.871,14.518,3.914,5.424,7.18,10.016,7.147,12.14,-4.115,-0.814,2.714,6.57,-4.847,9.508,-8.085,14.758,-31.194,-5.977,25.327,0.763,2.911,E,B
27.126,8.535,21.016,6.565,14.394,3.416,2.415,18.359,5.878,21.256,12.823,4.235,6.194,2.782,6.912,5.661,14.262,10.419,1.507,14.262,-6.278,18.617,0.284,0.384,A,D
13.98,15.216,13.515,6.317,14.062,3.544,0.252,17.554,6.378,20.862,-4.213,3.675,5.905,1.484,1.721,5.421,-9.015,-3.878,2.329,-9.015,-25.889,13.863,0.41,8.763,F,A
9.638,9.807,16.596,2.209,17.595,0.753,5.628,14.066,5.913,19.505,-5.737,-1.112,12.27,2.545,-2.368,10.725,-11.977,-9.47,0.794,7.677,-9.982,14.841,0.231,7.068,D,B
21.671,5.349,19.524,7.781,11.28,2.73,4.581,7.469,10.632,6.3,5.569,-2.219,-0.165,2.057,3.284,-1.127,-14.143,-11.562,0.829,0.015,-21.146,19.468,0.206,4.758,C,F
27.514,6.626,21.013,4.598,16.39,2.775,5.288,17.981,4.713,20.091,4.638,-7.501,6.204,1.964,2.819,5.67,11.216,-10.575,20.344,-8.309,-25.733,14.547,1.183,5.41,G,I
13.443,15.442,17.341,5.225,18.094,0.482,3.305,12.584,9.217,21.953,-3.932,-18.011,7.129,1.688,-1.466,6.441,11.603,-5.694,14.388,-29.616,-33.027,1.26,3.379,0.04,A,H
9.839,8.213,17.757,6.282,15.108,2.557,3.722,11.526,12.58,12.761,-1.382,3.4,2.92,1.362,2.882,7.882,2.198,-12.547,11.325,-9.852,-33.675,23.255,0.698,8.416,G,A
25.802,5.326,21.613,5.565,14.665,1.322,4.434,11.376,14.477,15.994,2.421,-4.308,3.286,1.742,1.71,3.238,5.579,-0.886,3.288,5.579,-14.059,17.405,0.435,9.391,F,B
6.546,10.003,9.673,1.179,18.442,0.749,4.479,7.87,13.384,7.177,9.856,-6.225,-4.726,-0.725,-0.463,4.537,-8.307,-14.889,3.377,-21.677,-10.815,7.159,0.687,5.948,F,B
28.935,4.757,19.517,12.73,7.697,0.35,5.737,9.531,10.21,9.974,-3.364,-7.857,-0.579,1.814,-4.448,0.552,11.69,-1.24,9.299,11.69,-6.186,15.116,0.784,0.911,C,H
30.885,4.419,20.911,1.175,17.443,2.996,0.446,8.254,12.332,12.403,-0.678,4.459,3.042,1.432,0.161,6.663,-6.711,-17.08,6.678,-13.238,-13.66,0.055,11.04,0.725,H,F
10.09,14.414,15.633,15.116,2.761,1.139,5.748,9.873,10.805,7.66,-10.281,-4.933,-1.157,0.92,-4.959,0.041,3.804,-1.375,2.358,3.804,-7.91,8.019,0.542,3.124,D,E
6.168,13.393,9.822,5.134,18.775,2.012,5.081,31.128,9.365,21.69,4.782,4.869,5.877,1.479,2.348,5.397,-8.524,-8.628,0.007,-8.524,-12.039,1.318,0.071,0.373,A,G
8.098,12.973,7.563,6.913,15.356,0.861,4.094,9.618,14.083,12.462,26.922,-1.328,3.086,1.014,5.844,3.072,-8.722,-20.55,8.136,-12.227,-9.615,0.844,3.105,0.173,B,A
10.168,9.31,13.976,17.835,2.467,2.878,3.238,6.199,10.184,8.79,-8.749,-5.711,-4.87,1.289,-4.9,0.1,17.184,-0.9,15.38,17.184,-9.052,26.877,0.756,8.064,G,I
11.49,11.712,17.045,14.801,11.288,2.96,3.696,9.869,12.173,7.67,-1.02,5.765,9.765,1.202,1.814,6.814,3.778,-12.485,13.117,-8.696,-19.211,6.819,1.387,0.457,C,G
9.145,9.618,12.518,15.939,5.653,3.94,3.467,10.849,8.775,14.571,-4.582,-2.132,1.29,0.681,-2.367,2.633,3.172,-3.738,3.632,3.172,-7.224,6.703,0.736,5.271,F,C
30.502,8.121,20.301,11.704,13.585,3.987,4.11,12.084,8.345,21.132,6.646,-3.213,9.207,2.165,3.823,8.173,-10.071,-9.591,0.066,-10.071,-15.403,2.463,0.164,7.729,D,B
6.136,11.075,6.073,16.162,2.396,2.301,1.8,13.024,12.688,17.223,-6.493,-0.313,4.379,1.23,-2.087,2.913,12.465,5.067,4.024,12.465,-2.892,12.036,0.578,0.109,A,D
20.672,4.193,20.28,13.308,10.202,2.857,4.248,20.898,5.799,19.725,-3.541,-4.675,6.05,2.327,-3.167,1.833,-22.543,-6.953,12.312,6.998,-11.46,15.859,0.881,9.193,H,D
14.459,11.364,12.139,11.23,10.543,2.602,4.954,15.155,12.842,17.607,-21.461,-5.953,1.489,1.147,-8.179,-3.179,-11.529,-12.188,0.107,1.104,-17.617,16.201,0.081,8.887,C,F
6.873,12.116,8.921,11.645,10.766,3.988,1.893,9.173,13.536,8.433,-3.623,0.337,4.337,0.449,-1.098,3.902,-7.476,-7.179,0.032,-7.476,-5.25,0.664,0.221,4.941,C,B
8.391,8.472,16.725,2.459,15.487,2.017,1.037,28.191,4.132,21.756,-6.724,3.708,17.348,3.391,2.71,14.957,1.883,-3.872,2.761,1.883,-12.583,11.004,0.501,8.615,F,H
11.73,10.347,14.505,14.172,7.493,3.683,0.719,24.306,6.225,20.311,-2.155,-0.067,9.574,2.096,-0.9,4.1,-5.197,-5.528,0.038,-5.197,-4.025,0.254,0.388,8.424,F,C
9.864,10.55,6.738,17.599,1.86,2.905,4.295,23.52,6.697,21.386,-6.411,-1.282,12.431,2.572,-2.47,2.53,-5.627,-4.349,0.289,-6.411,-4.739,0.432,0.817,8.734,H,F
19.887,8.044,21.94,4.253,18.763,2.222,0.721,12.401,8.847,14.595,6.156,7.064,2.373,2.116,3.578,6.696,0.65,-11.463,8.432,-13.564,-17.914,1.815,2.156,9.76,J,J
8.665,12.834,17.307,18.625,5.018,3.634,0.876,7.73,12.181,6.443,-10.852,8.473,12.473,1.4,0.484,5.484,-14.025,-16.547,0.801,-10.852,-21.656,7.102,0.336,0.454,A,D
7.198,12.615,7.17,3.668,15.318,3.374,4.781,22.623,4.869,21.955,8.425,-10.036,6.528,1.588,-2.409,5.94,-5.371,-6.598,0.272,-5.371,-11.396,2.957,0.303,2.911,C,H
6,12.89,6.948,5.385,14.098,2.882,4.398,28.008,9.09,19.798,-26.628,2.085,11.077,2.346,-6.122,9.731,-13.725,-21.455,4.298,-26.628,-18.526,4.612,0.965,8.121,H,J
9.749,10.044,6.473,12.165,12.916,3.268,5.034,6.294,11.933,6.826,-13.454,4.102,8.102,0.46,-1.988,3.012,6.999,-1.826,5.244,6.999,-18.878,26.328,0.446,0.617,B,G
30.958,8.324,19.59,2.107,17.255,2.558,1.858,7.856,11.133,7.376,12.223,8.212,6.955,2.722,6.611,8.486,-3.687,-3.377,0.035,-3.687,-14.135,6.754,0.071,2.915,B,B
13.511,8.473,12.373,11.348,11.275,3.656,3.204,25.015,6.45,21.576,0.064,-1.136,8.616,1.936,-0.791,4.209,-7.005,-8.03,0.208,-7.005,-4.561,0.764,0.521,4.723,E,C
7.058,13.548,7.334,7.529,14.631,2.871,5.178,22.287,5.819,19.058,-13.354,1.191,15.39,3.065,-3.176,13.325,-11.591,-16.633,2.264,-13.354,-24.335,7.277,0.558,8.796,G,G
7.135,13.5,7.014,8.111,13.585,0.502,4.275,14.513,13.971,16.889,-14.465,-2.92,0.549,0.592,-5.166,-0.166,-6.742,-4.874,0.511,-6.742,-8.172,0.342,1.222,9.277,I,J
9.96,12.092,7.966,11.442,12.711,3.278,4.584,8.922,13.61,7.814,-14.561,5.057,9.057,0.415,-1.867,3.133,-8.567,-14.192,2.668,-14.561,-18.072,1.316,1.424,0.202,B,F
9.73,10.324,7.962,11.348,14.736,1.56,4.025,16.185,9.817,19.253,-16.784,-2.97,8.589,1.932,-5.767,7.658,0.56,-11.053,7.916,-16.784,-7.144,5.986,1.15,0.677,C,B
9.655,13.575,8.762,14.29,6.413,3.675,0.306,23.402,5.758,21.205,-10.585,2.815,6.286,1.548,-1.807,3.193,16.624,0.705,12.703,16.624,-8.382,25.009,0.713,8.603,G,H
12.576,8.891,12.366,3.299,18.744,3.87,3.026,19.682,4.987,19.282,-1.138,5.257,14.475,2.913,4.932,12.563,7.378,3.585,1.477,7.378,-19.976,28.613,0.227,9.1,E,B
7.653,12.59,8.349,14.775,6.411,1.333,3.718,11.516,8.065,15.985,-2.679,-11.599,0.943,0.657,-5.836,-0.836,10.051,-13.171,22.38,-2.679,-14.501,8.13,1.659,9.285,I,F
9.616,14.771,17.249,10.139,7.248,2.667,5.161,7.197,13.841,8.822,-2.522,-0.98,3.02,0.972,-1.372,3.628,-14.767,-13.396,0.321,-2.522,-12.832,6.621,0.22,0.132,A,J
7.074,10.828,6.942,15.784,3.856,2.454,2.38,6.17,13.564,8.506,-8.736,0.984,4.984,0.397,-2.107,2.893,2.335,1.145,0.26,2.335,-4.409,3.503,0.272,8.444,E,H
29.09,8.452,19.637,17.052,6.74,2.652,5.381,7.747,12.343,9.286,-9.449,-6.395,-9.773,1.804,-5.36,-0.36,3.007,5.263,0.678,3.007,-2.01,2.248,0.549,9.298,G,G
8.03,13.081,17.538,13.996,7.517,3.668,2.862,29.075,5.741,19.777,-3.472,3.94,19.978,3.83,0.44,5.44,-5.915,-15.142,5.605,-3.472,-4.696,0.271,4.55,0.657,E,H
20.417,8.31,20.492,12.266,11.323,3.47,2.904,21.543,5.031,20.492,-1.286,6.857,8.156,2.29,2.202,7.202,-11.326,-21.636,6.621,-1.286,-6.151,2.146,1.756,2.163,F,A
29.791,7.016,19.431,9.915,14.932,1.305,4.406,16.252,4.211,21.361,8.188,-7.075,8.306,2.319,4.594,7.422,1.858,0.295,0.391,1.858,-8.812,6.97,0.237,8.44,D,H
18.605,8.338,19.43,7.527,15.68,3.439,2.941,9.894,11.316,9.613,8.671,6.304,10.304,2.367,4.835,3.591,-5.476,-2.232,1.168,-5.476,-6.253,0.137,2.922,0.361,C,J
14.356,13.417,12.999,11.833,14.444,3.817,5.615,11.763,9.497,16.72,-14.621,-4.15,4.758,0.923,-5.718,-0.718,3.536,-3.429,3.677,3.536,-19.274,21.788,0.411,3.861,D,H
27.425,6.17,19.134,4.462,15.756,2.275,0.893,12.858,11.438,16.472,1.959,5.089,0.5,1.696,1.479,7.381,-11.412,-16.765,2.476,-4.998,-10.472,2.562,0.983,9.28,H,G
19.072,8.777,19.636,4.417,14.831,2.687,3.775,19.347,7.469,20.976,17.658,3.428,10.792,3.266,9.329,9.493,-30.674,-5.596,25.118,12.238,-7.994,18.202,1.175,4.925,G,B
30.605,9.065,21.578,14.694,5.276,2.793,5.921,23.556,5.275,20.667,-5.4,-0.97,12.682,1.571,-2.087,2.913,-13.354,-9.734,1.377,4.851,-15.752,18.703,0.271,9.564,E,F
8.946,13.018,7.965,17.707,1.131,3.894,2.855,14.667,13.759,14.863,-8.807,6.606,1.546,0.758,0.217,5.217,-7.344,-3.432,1.548,-8.807,-4.134,2.02,0.875,7.747,H,C
9.18,13.026,8.091,17.594,4.94,2.884,4.431,6.863,10.038,6.93,-10.119,2.638,6.638,0.22,-1.764,3.236,-9.321,-7.074,0.674,-10.119,-7.44,0.877,0.876,8.863,H,G
15.75,12.169,12.892,7.577,14.241,3.066,3.89,15.805,10.104,16.027,-13.985,-4.961,0.725,1.232,-5.897,-0.897,4.261,-8.517,9.135,-13.985,-9.7,1.774,2.269,0.617,D,D
18.113,8.238,19.48,13.722,7.32,3.811,5.141,8.029,12.231,9.839,-4.088,-4.952,-2.115,2.901,-3.419,1.581,10.324,-9.427,17.556,-10.849,-13.399,0.815,4.642,9.091,J,I
28.913,7.383,20.042,9.651,11.07,3.688,1.378,26.113,8.185,21.294,1.739,7.988,12.529,1.674,1.369,10.941,-14.689,-15.242,0.082,-5.702,-28.015,21.081,0.062,2.662,A,C
15.407,12.355,16.509,10.548,11.918,2.702,5.552,9.318,15.456,16.853,-3.432,2.39,2.727,0.846,-0.195,4.805,4.585,8.497,1.548,4.585,-12.901,14.623,0.325,6.37,E,I
12.483,10.567,16.35,17.801,5.372,3.635,4.894,25.597,4.882,21.959,-8.609,-5.248,7.539,1.757,-4.672,0.328,10.83,-5.82,13.588,-8.609,-1.115,4.103,1.82,9.147,I,J
14.204,10.157,16.718,8.364,15.313,3.051,2.932,23.254,9.875,19.11,-22.002,10.398,15.612,3.102,-1.502,13.51,17.167,-8.159,25.491,-22.002,-5.726,13.133,1.393,2.769,F,I
9.411,12.859,15.374,5.409,14.65,3.276,1.144,9.925,11.338,7.382,-3.746,4.882,9.118,1.125,3,8,7.546,-7.991,12.248,-16.248,-23.907,4.239,1.7,5.287,H,H
19.862,9.611,21.557,4.329,16.465,1.724,5.967,13.892,10.554,14.19,2.559,-4.56,4.243,1.756,1.779,4.036,1.292,-0.957,0.675,1.292,-16.673,15.229,0.21,0.116,A,I
9.216,11.622,16.488,11.573,8.144,1.174,5.329,15.385,9.447,20.217,0.018,-3.995,5.769,1.462,-1.993,3.007,-19.495,-10.436,5.454,0.018,-9.98,6.322,0.929,4.206,F,I
6.564,13.231,7.648,4.145,17.361,1.503,5.031,18.297,7.45,19.208,4.709,-5.582,7.624,1.771,-1.482,6.853,-6.23,-15.407,5.56,1.716,-13.721,12.13,0.677,0.377,B,D
12.847,9.809,15.13,2.069,18.806,2.237,3.975,12.868,11.881,17.704,-2.613,6.654,4.376,1.239,2.554,7.554,19.754,-7.766,28.875,-13.02,-21.727,5.139,2.37,0.177,B,D
19.55,7.613,19.259,5.778,13.525,0.102,3.684,8.94,11.89,9.73,8.935,-4.346,-1.808,2.394,4.968,-2.25,5.119,1.048,1.643,5.119,-9.235,10.877,0.389,8.686,F,B
9.521,12.084,7.015,7.188,10.181,0.864,5.205,8.302,14.164,16.32,-15.612,-5.222,1.393,0.732,-6.412,-1.412,13.654,-0.896,11.1,13.654,-17.667,35.057,0.563,9.537,G,C
8.059,12.349,8.576,9.316,10.767,3.241,3.364,15.134,4.903,20.773,-14.518,-4.252,9.376,2.063,-5.734,8.313,-31.926,-13.819,15.41,-8.018,-18.818,7.098,1.473,2.78,F,H
13.626,8.65,13.178,5.254,15.569,3.783,5.631,9.359,12.633,7.805,-21.512,2.483,6.483,1.185,-4.677,0.323,-19.731,-7.469,8.587,6.519,-28.077,40.698,0.459,5.425,E,J
9.437,11.064,7.533,18.273,5.488,3.401,0.764,15.472,11.029,17.121,-10.087,1.202,4.13,1.188,-2.354,2.646,-9.816,-16.517,3.469,-10.087,-9.951,0.01,18.609,0.569,I,H
9.29,8.999,14.333,8.567,14.726,2.926,2.553,9.586,8.277,15.958,-14.095,5.77,5.229,1.205,-1.453,3.547,-21.11,-10.427,6.983,-1.391,-20.223,16.344,0.654,3.606,E,G
12.333,6.99,20.889,9.374,12.496,1.295,5.541,18.087,8.513,21.014,7.182,-2.999,7.296,2.218,4.091,6.58,8.725,6.824,0.524,8.725,-8.635,14.466,0.19,7.504,D,J
19.623,8.744,21.108,18.042,1.172,3.532,4.959,9.083,12.001,8.66,-6.252,-3.645,-1.696,1.855,-3.415,1.585,4.641,1.931,0.892,4.641,-3.371,4.535,0.444,5.484,E,E
8.057,15.726,17.648,6.197,15.716,3.723,1.925,8.867,12.212,6.115,-32.227,4.26,8.26,1.367,-6.615,-1.615,-24.455,-19.828,1.991,-32.227,-27.798,1.864,1.033,7.907,H,B
15.618,13.375,14.579,18.371,1.293,2.224,5.687,9.72,13.42,8.349,-11.506,-4.365,-0.171,1.148,-5.029,-0.029,-7.312,-15.078,4.329,-11.506,-9.313,0.649,2.582,9.631,J,I
17.135,6.795,21.79,11.584,12.943,3.587,5.82,8.677,14.125,14.309,-0.369,-6.261,0.511,1.463,0.315,-1.499,4.394,-14.989,17.067,-4.79,-9.563,2.086,2.86,9.033,J,D
6.866,10.034,6.327,11.963,11.481,2.416,5.637,10.165,15.656,17.425,-14.098,1.257,5.312,1.385,-3.334,1.666,-8.492,-9.392,0.171,-8.492,-20.737,8.57,0.141,4.743,C,D
28.922,9.375,19.769,5.083,11.919,3.762,4.961,8.605,11.85,9.489,11.534,-3.835,-0.886,2.653,6.267,-2.062,2.73,-23.926,27.524,0.883,-8.585,5.826,2.173,7.159,I,A
9.8,10.975,9.028,15.991,5.815,2.05,4.515,13.475,9.133,20.127,-10.262,-2.164,6.555,1.592,-3.801,1.199,7.318,8.798,0.36,7.318,-1.936,5.63,0.253,3.911,C,A
6.139,11.757,9.467,12.522,6.573,3.726,0.854,15.279,9.947,19.813,-1.217,2.055,7.852,1.809,0.219,5.219,-6.392,-3.961,0.758,-6.392,-1.342,2.269,0.578,0.771,B,C
29.019,7.173,20.379,15.721,5.594,2.155,3.141,8.235,10.778,8.608,-10.586,-1.499,-0.563,1.882,-3.604,1.396,2.786,2.901,0.008,2.786,-4.036,3.563,0.047,3.358,A,J
14.405,8.508,12.661,16.01,1.515,3.18,0.236,25.567,9.413,19.328,-9.03,0.024,17.093,3.349,-2.581,2.419,-21.2,-6.665,11.083,9.079,-15.562,24.463,0.673,8.864,G,D
17.391,8.953,21.506,16.618,1.236,3.351,5.463,29.686,5.324,19.26,-7.328,-2.575,9.122,1.856,-3.238,1.762,1.295,1.03,0.027,-7.328,-3.414,1.548,0.133,3.567,B,C
17.612,5.185,19.15,16.773,4.083,2.427,1.704,7.26,10.293,7.842,-5.859,0.781,4.781,2.418,-1.473,3.527,8.316,6.241,0.598,8.316,-1.197,5.868,0.319,7.744,E,G
8.076,11.459,9.607,12.397,13.81,0.341,4.6,6.946,13.961,8.246,-16.667,-5.909,-1.644,0.44,-6.962,-1.962,7.542,-9.013,13.472,-16.667,-7.879,5.21,1.608,8.82,I,B
23.573,7.864,20.612,1.723,17.309,3.263,3.64,15.896,12.392,15.678,2.329,-9.919,4.252,1.733,1.665,4.043,11.635,-1.552,9.577,11.635,-11.746,22.611,0.651,4.122,E,E
30.624,4.296,21.604,15.006,9.165,2.103,4.055,6.619,12.804,9.907,-3.716,-5.779,-3.912,2.367,-3.67,1.33,5.089,3.032,0.59,5.089,-1.338,3.258,0.425,8.268,F,H
7.815,11.368,6.45,16.13,4.713,3.857,5.921,6.945,12.376,8.91,-8.759,0.947,4.947,0.066,-2.128,2.872,3.189,5.264,0.598,3.189,-1.745,2.192,0.522,3.467,D,B
8.387,14.362,14.015,1.479,16.189,2.186,5.343,8.714,10.112,7.878,-1.336,5.004,4.474,1.366,1.116,6.116,7.017,-2.012,5.426,7.017,-11.874,16.422,0.575,0.891,B,I
20.243,7.529,19.854,15.396,6.727,3.145,1.791,7.632,10.172,6.897,0.722,3.891,7.891,2.297,1.468,6.468,-0.177,-2.324,0.629,0.722,-1.917,0.857,0.857,4.285,F,F
22.288,5.553,21.864,3.257,15.342,3.018,2.533,8.752,11.393,7.922,2.246,7.178,9.145,1.725,1.623,8.968,6.403,-10.505,13.905,-10.507,-25.471,11.578,1.096,0.727,C,B
6.562,12.193,8.314,6.624,16.008,3.696,3.278,9.456,8.808,17.556,6.188,5.713,3.715,1.119,2.929,7.929,8.446,2.399,2.974,8.446,-16.791,25.357,0.342,4.237,D,J
9.549,11.077,9.151,5.965,14.531,3.944,3.963,7.773,13.748,7.172,6.563,-11.171,-1.916,0.08,-3.347,1.653,-8.707,-4.776,1.559,-8.707,-17.432,5.154,0.55,0.831,B,H
19.661,8.272,21.59,12.688,13.093,1.051,4.014,12.209,15.701,15.744,4.132,-6.757,1.635,1.913,2.566,-3.909,-33.209,-5.717,28.831,11.005,-26.294,45.559,0.796,0.652,B,B
6.4,10.124,8.03,5.053,11.956,1.259,3.682,10.458,12.001,17.878,-18.195,-1.964,3.089,1.015,-5.7,-0.7,-2.669,-11.708,5.435,-18.195,-9.047,5.534,0.991,4.166,F,J
8.579,11.968,17.471,10.566,10.828,0.363,5.291,28.583,4.769,19.626,-15.013,-5.097,9.215,2.036,-6.21,8.179,-19.089,-26.94,4.399,-15.013,-22.57,4.155,1.029,8.315,H,B
7.255,11.107,6.754,18.497,3.472,2.986,2.822,31.298,9.136,20.958,-9.762,2.044,6.69,1.615,-1.922,3.078,-1.526,-11.475,6.276,-9.762,-5.592,1.703,1.92,0.58,C,I
8.838,13.464,6.006,14.999,9.326,3.133,2.602,13.311,13.921,12.254,-4.282,-0.359,0.77,0.628,-1.553,3.447,10.845,-0.859,8.008,10.845,-6.176,14.045,0.755,0.51,B,H
9.053,13.936,9.723,14.6,1.352,2.758,5.437,7.914,12.863,6.959,-9.552,0.757,4.757,0.133,-2.406,2.594,13.28,0.24,9.418,13.28,-8.082,19.746,0.691,2.688,D,F
14.802,14.626,15.461,18.083,2.288,2.305,2.675,13.593,9.079,19.858,-6.728,3.313,11.848,2.475,-0.635,4.365,-4.363,-2.352,0.57,-6.728,-3.555,1.13,0.71,9.578,H,J
8.957,10.787,7.676,11.787,6.561,3.626,2.245,13.088,9.171,19.551,-3.601,7.095,7.986,1.831,1.722,6.722,-10.419,-4.941,2.564,-10.419,-1.597,5.24,0.699,6.653,G,E
13.244,9.777,15.554,12.349,15.79,2.627,2.344,6.881,12.066,8.038,-14.435,0.824,4.824,0.673,-3.599,1.401,-11.845,-15.071,1.159,-3.472,-22.859,17.072,0.261,6.719,D,A
14.257,6.68,20.443,2.326,14.546,3.809,3.742,7.941,13.47,8.518,4.254,-13.753,-6.41,1.925,2.627,1.09,-0.538,-1.878,0.311,-0.538,-14.532,10.47,0.172,9.517,D,J
30.415,6.535,21.289,14.161,1.186,1.106,5.469,9.217,10.895,6.31,-6.3,-7.337,-2.577,1.984,-4.965,0.035,15.252,10.523,2.057,15.252,-0.475,12.473,0.406,5.955,E,A
13.31,11.353,17.631,18.633,2.941,3.666,0.087,15.694,15.23,17.934,-5.563,0.547,0.783,0.964,-1.496,3.504,11.591,1.442,6.466,11.591,-4.916,13.413,0.694,3.311,E,B
15.789,13.095,12.258,5.881,17.623,3.064,2.563,14.363,13.451,12.353,-2.925,4.46,1.102,1.207,0.702,5.702,-6.176,-3.357,0.947,-6.176,-19.712,9.96,0.308,0.944,B,A
15.184,12.728,12.636,5.34,15.754,2.696,3.819,21.167,8.488,21.298,-24.924,-0.808,15.855,3.142,-6.901,13.712,-8.421,-9.002,0.089,-8.421,-15.371,3.665,0.156,6.193,C,J
9.995,10.265,6.814,6.147,14.112,2.017,4.117,28.578,5.959,21.154,7.071,6.243,6.509,1.585,1.481,5.924,-5.929,-16.078,6.466,1.157,-13.007,10.661,0.779,0.308,B,E
8.96,11.782,8.371,17.361,3.652,3.636,1.882,13.487,15.986,17.92,-5.36,2.552,3.412,1.069,-0.61,4.39,-7.785,-18.129,6.653,-5.36,-6.561,0.263,5.028,9.505,J,D
9.519,12.947,7.633,15.599,4.207,3.129,4.12,14.426,7.057,21.617,-8.579,1.836,9.923,2.154,-1.713,3.287,-12.546,-22.097,5.904,-8.579,-19.949,7.667,0.877,0.494,B,I
13.607,8.119,15.932,4.219,15.995,2.122,5.142,9.592,11.349,9.009,-0.707,-8.519,-7.196,1.429,0.146,1.803,8.424,-7.332,12.509,-18.125,-20.156,0.579,4.648,0.924,F,J
13.37,13.241,15.703,14.14,2.936,3.904,2.398,7.821,10.23,8.814,-6.274,0.225,4.225,1.293,-1.808,3.192,3.973,-15.564,17.272,-6.274,-1.621,2.007,2.934,7.883,J,G
12.311,13.485,17.639,9.448,10.151,2.736,3.878,13.621,9.536,14.915,-15.14,-0.774,2.331,0.795,-4.441,0.559,1.875,6.553,2.023,1.875,-6.986,5.275,0.619,8.995,G,H
21.457,9.124,19.14,2.839,16.011,1.138,5.628,31.06,9.019,20.876,5.179,-8.613,8.118,2.018,3.09,7.265,2.053,-22.078,23.707,-0.545,-29.688,31.465,0.868,0.475,B,J
28.866,6.801,21.436,10.639,9.03,2.381,3.16,8.038,11.975,8.836,0.513,4.653,8.653,3.781,1.734,6.734,8.615,-0.619,5.612,8.615,-3.304,8.23,0.826,2.524,E,D
9.878,12.38,16.958,18.574,3.405,3.913,3.963,13.192,7.712,21.581,-6.926,0.698,8.469,1.912,-1.774,3.226,7.883,-6.465,10.869,-6.926,-0.81,3.025,1.895,4.19,H,I
6.918,11.174,7.611,12.774,5.611,2.454,4.245,14.545,12.475,15.95,0.579,-5.735,4.308,1.218,-2.578,2.422,-5.616,-14.942,5.696,0.579,-2.635,1.152,2.223,2.377,G,I
8.306,11.194,8.809,3.278,17.593,0.521,5.502,6.249,11.755,7.91,7.528,-2.018,-4.031,-1.144,0.708,5.708,-9.314,-7.292,0.575,-9.314,-13.253,1.564,0.607,3.399,E,H
9.4,10.623,15.043,12.284,11.982,3.653,1.846,11.899,14.503,15.793,-2.439,-0.831,1.641,0.588,-1.289,3.711,7.465,-11.731,16.822,-7.719,-15.523,4.36,1.964,8.584,I,D
9.475,13.528,8.016,11.998,12.151,2.558,2.109,17.334,6.398,19.509,-11.854,-0.03,8.137,1.856,-3.309,7.281,18.59,12.393,3.085,18.59,-9.116,29.167,0.325,0.809,B,I
10.165,13.56,12.814,7.631,12.664,2.532,4.168,14.074,9.378,15.376,-21.818,8.64,1.149,1.211,-2.188,2.812,-8.69,-6.393,0.696,-8.69,-10.542,0.504,1.175,2.532,E,A
22.195,7.6,21.655,3.161,17.106,3.048,5.256,6.557,11.658,6.417,5.378,8.874,6.304,2.038,3.189,8.491,-15.828,-21.278,2.545,-11.966,-7.396,1.954,1.141,7.922,H,A
8.583,12.559,7.301,18.421,3.428,2.679,3.212,13.444,9.573,21.549,-11.087,6.312,6.804,1.634,-0.475,4.525,-30.976,-10.072,19.116,-11.087,-16.108,2.25,2.915,8.285,J,D
19.868,7.572,20.599,15.597,1.417,0.148,3.051,6.953,11.701,8.82,-6.474,-4.666,-11.546,1.552,-3.896,1.104,9.022,-6.235,11.919,-6.474,-0.31,3.061,1.973,0.097,A,E
26.738,6.863,21.89,5.759,10.184,2.511,4.753,9.586,12.533,13.319,8.027,2.695,1.509,2.303,4.514,2.672,-7.193,-3.106,1.653,-7.193,-5.444,0.463,1.89,2.329,F,E
21.005,5.4,21.858,15.195,6.749,2.52,1.321,27.501,7.945,20.842,1.16,0.768,11.082,1.784,0.277,5.277,8.936,-17.747,27.566,1.16,-18.188,17.022,1.273,3.711,G,F
7.58,13.953,6.179,2.506,18.417,0.222,5.73,14.418,9.266,15.763,8.299,-5.156,4.891,1.315,-0.407,4.576,-1.851,-11.52,6.013,-17.309,-15.7,0.408,3.838,7.745,J,E
14.992,9.928,12.965,5.894,17.325,3.946,5.883,8.965,10.866,15.114,-5.353,5.082,1.697,0.965,2.524,7.524,-1.202,-0.181,0.206,-1.202,-20.444,16.882,0.111,0.732,A,D
7.65,10.261,6.696,17.476,1.034,0.249,3.765,16.896,7.656,21.421,-8.942,-10.058,8.159,1.86,-6.76,-1.76,-4.251,-15.705,7.753,-8.942,-6.553,0.738,3.241,7.027,J,I
7.164,12.948,6.529,8.058,10.26,2.236,2.098,14.461,15.672,17.771,-19.254,2.71,3.373,1.062,-4.018,0.982,6.075,-10.478,13.469,-10.765,-7.677,1.086,3.522,0.021,A,E
8.494,15.375,15.195,1.279,15.08,0.965,4.413,9.549,14.413,15.455,-2.015,-5.046,0.6,1.299,-0.507,1,5.212,-12.757,15.234,-7.314,-37.613,33.357,0.676,4.948,F,H
